ID,Name,Price_amount,Price_currency,Photo,Specs,Rating,SupplierInfo,MadeIn,ProductionCompanyName,Status,Store_ID
15135379-d3b3-4e1a-add8-206d606e1fdf,Handcrafted Rubber Bike,2116,USD,https://s3.amazonaws.com/uifaces/faces/twitter/jeremyworboys/128.jpg,Hic non accusamus cum unde qui. Perferendis provident velit quos. Odit ratione natus nihil harum distinctio ex numquam autem velit. Ad molestias quae pariatur. Reprehenderit in est qui delectus voluptate sunt. Ut facere dolor.,3,Atque rerum est iusto voluptatum exercitationem nulla voluptatum voluptatem neque. Quam et quod consectetur vel sit quasi. Nemo dignissimos voluptatibus rerum maiores iure ea. Minima rerum assumenda nemo cumque explicabo tempore dolor explicabo aliquid. Cumque natus iusto suscipit repellat culpa quia. Error consequuntur et sunt ut.,Angola,Abbott LLC,OUT_OF_STOCK,480c81bb-b525-40a3-aa03-c49148386515
b5c0cd6b-6296-4d9c-91a8-1aa051e495a5,Intelligent Metal Gloves,2417,USD,https://s3.amazonaws.com/uifaces/faces/twitter/dhooyenga/128.jpg,Dolores mollitia voluptatem corporis rem iusto. Iusto nihil tempora voluptatem aut enim libero minima. Accusantium explicabo non est distinctio hic quia. Ea rerum illum tempore ut id blanditiis corrupti autem. Deleniti dolorem consequatur facere illum id. Quisquam magnam quia perferendis voluptas non ullam.,4,Exercitationem voluptas consequatur ex. Corrupti voluptas doloremque in molestias possimus sed dicta fugiat. Officiis et et laboriosam quis. Quia deserunt quasi error voluptatem distinctio eveniet cumque.,Sudan,Davis LLC,OK,480c81bb-b525-40a3-aa03-c49148386515
2f9ee7f1-a493-4416-a145-0e3cfeeeea22,Refined Granite Pants,9819,USD,https://s3.amazonaws.com/uifaces/faces/twitter/raphaelnikson/128.jpg,Voluptates velit harum ipsam eum. Eos vero ad et suscipit doloremque aliquid praesentium non numquam. Magnam ipsa sed exercitationem. Est dolore ipsam velit officiis. Deserunt delectus eveniet et quasi dolorem officiis. Quia qui et sit architecto quo eligendi velit.,5,Iste sapiente vero officia suscipit quam. Occaecati molestiae quo nihil voluptatem vel placeat velit. Soluta et unde rerum sit et fugiat molestiae nostrum. Expedita qui rerum velit molestias deleniti sed sunt. Quis rerum modi. Id itaque eos qui commodi ut nulla in eum.,United Kingdom,Jacobson - Monahan,OUT_OF_STOCK,480c81bb-b525-40a3-aa03-c49148386515
feb22557-d5d4-4b54-9507-c3fae1f75462,Generic Plastic Keyboard,7814,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/thinmatt/128.jpg,Eum veniam ut. Voluptatibus doloribus sed ut totam mollitia provident velit aliquid dolorem. Explicabo sed vero iure et in magnam omnis eum vel.,5,Blanditiis numquam reprehenderit iste ut est dolores impedit sit aspernatur. Quisquam officiis ut aut numquam quidem dolorem corrupti enim ut. Sint vitae est reiciendis. Ea molestias odit rem explicabo odio magnam. Totam explicabo architecto reprehenderit magni.,Jamaica,Simonis - Bogan,OUT_OF_STOCK,480c81bb-b525-40a3-aa03-c49148386515
69a946dc-9840-46cf-ba06-bba37ede330f,Handmade Granite Gloves,1410,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/brajeshwar/128.jpg,Maxime nesciunt amet est officiis dolor adipisci nesciunt. Qui libero ut iste repellat. Qui accusamus quisquam accusamus ut molestias natus qui. Saepe rerum rerum sunt rem. Vitae debitis hic quo quia ut nobis pariatur.,4,Sunt id enim. Sit sit rerum quo sit harum dignissimos est dolor molestiae. Unde quia blanditiis reiciendis quia veritatis explicabo id. Dolorem qui nemo assumenda aut nesciunt aut et corrupti esse. Eveniet et voluptatem.,New Zealand,Bayer and Sons,OK,480c81bb-b525-40a3-aa03-c49148386515
ae453a29-b084-4575-a54a-2533ce3497ca,Intelligent Rubber Soap,7379,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/coderdiaz/128.jpg,Dolore facilis vero in animi dignissimos. Impedit voluptas necessitatibus qui. Voluptatem eum praesentium ipsam et.,4,In soluta recusandae nulla recusandae sed. Cum eos quia ea. Ratione non et a ut.,Croatia,Reilly, Mraz and Rice,OUT_OF_STOCK,18da6328-d816-4e95-a736-70b67953c59c
77001f02-6bfc-4c0c-ae05-2f658757cdf3,Incredible Soft Chair,4152,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/adamnac/128.jpg,Quia sit labore laboriosam quaerat. Deserunt quam impedit eos sit. Error sit omnis praesentium eius ea. Ullam nam doloribus suscipit voluptas dicta autem architecto voluptate. Placeat rerum officia ipsum et doloribus voluptates facere. Aliquam quis non ut exercitationem et voluptas.,2,At repellat repellendus. Autem eaque non modi et velit dolorem ex dolor modi. Accusamus autem reprehenderit quasi. Sed debitis nemo qui minima voluptate velit at ea consequatur.,Botswana,Kemmer - Williamson,STORAGE,bccfacab-5d42-4e15-b0d9-4b8c8241780c
ebf11fb2-82e6-4aa7-ba0c-56eae49f0295,Tasty Plastic Bike,1101,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/0therplanet/128.jpg,Odio dolor dolorum quam blanditiis cupiditate minima. Dolorum ut sequi. Itaque at nihil et animi distinctio omnis dolor. Ut provident accusantium qui voluptatum.,4,Beatae quia assumenda non consequatur ut enim molestias. Facere velit amet alias. Facere fugit aperiam ea est nemo. Autem neque quia minima natus est eum voluptatum placeat nesciunt. Voluptatem impedit cumque facilis.,Solomon Islands,Fritsch LLC,OUT_OF_STOCK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
60fbc812-8c2e-467d-ae51-717cb500283e,Small Concrete Keyboard,1361,USD,,Pariatur eum nulla rerum sed odit. Error tenetur ut consequatur minima. Tempora iste harum est natus. Omnis nihil iure aut enim sed possimus.,4,Soluta commodi maxime saepe qui voluptate corporis voluptatum. Delectus hic amet repudiandae odio id. Eligendi eaque sunt eius.,Qatar,Wiegand Group,OK,18da6328-d816-4e95-a736-70b67953c59c
81cc42e9-efd4-40dc-8302-e8e0ea540c5e,Licensed Granite Bike,1047,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/chadami/128.jpg,Nisi esse est nam cum molestiae est numquam ut aut. Reiciendis aut harum cum fuga pariatur sed provident repellat. Magnam assumenda error tenetur mollitia. Provident quos exercitationem corrupti ducimus reiciendis asperiores dignissimos. Doloribus necessitatibus sint.,4,Accusantium et a vero atque voluptatibus nostrum sit. Voluptas aperiam hic excepturi atque fugit. Fugiat natus quo expedita. Consequatur laborum dolore et enim dolorum est.,Madagascar,Durgan, Stanton and Kohler,OUT_OF_STOCK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
89e9e7d9-b088-426f-bcf6-1111054b083a,Ergonomic Metal Chair,2947,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/yehudab/128.jpg,Soluta suscipit neque sit ullam eos quae omnis tenetur molestiae. Non et minima autem porro ea eaque ut. Ducimus quam ratione minus aut. Vel consequatur commodi omnis veniam qui.,2,Dicta voluptates doloremque molestiae est. Cupiditate quaerat id et eveniet ipsum necessitatibus. Labore nesciunt nihil tempora.,Jamaica,MacGyver, Lubowitz and Quitzon,STORAGE,bccfacab-5d42-4e15-b0d9-4b8c8241780c
70c7f572-5afe-4715-afcf-d9bbb1090b7f,Practical Concrete Pizza,4449,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/abdullindenis/128.jpg,Tempore rem est voluptas natus et provident molestiae. Facilis sit doloremque magni qui expedita dolor sapiente quia non. Laudantium quibusdam sed quia odio quidem. Et non enim aut libero magni nisi dolores quia. Et harum eligendi. Aperiam labore sed ab qui rerum repellat a a.,4,Qui nihil voluptatem ipsam. Tenetur quidem laborum ut aut. Eum eum quos aut hic id est accusantium. Assumenda sint nulla ea velit. Tempore hic consequatur aut ducimus facere pariatur sapiente porro. Omnis voluptas excepturi sed omnis ex aut.,Sudan,Walter - Nolan,OK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
854f3721-0d5e-4a2a-8af1-be3b524e4562,Practical Rubber Bike,1377,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/idiot/128.jpg,Neque velit reiciendis. Et ipsam et enim accusantium sit labore enim. Nesciunt ut dolores rem. Voluptates ea a in est cum quasi iste quos. Aliquid soluta vel iure aut atque dolorem vitae quia at. Et et possimus deleniti molestiae illo enim.,1,Voluptas necessitatibus et culpa harum dolore iure cumque repellat. Natus dolorem reiciendis repellat non ea omnis culpa. Omnis fugiat odio. Animi veritatis impedit vero eum aperiam blanditiis vel. Libero et voluptas ducimus cupiditate laboriosam fugit praesentium et occaecati.,Kenya,Streich Group,OUT_OF_STOCK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
14239b38-4b22-49a8-a829-c193a304afec,Rustic Wooden Chicken,8352,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/smenov/128.jpg,Sed dolorum voluptatem inventore soluta sint qui rem illum. Non a voluptatem repellat dicta. Rerum sit vel qui et perspiciatis voluptatem magni laboriosam corporis. Laboriosam quia natus illo. Qui dolorem eligendi commodi vel. Inventore harum perspiciatis deleniti.,2,Hic nihil doloribus porro omnis. Perspiciatis odio libero repellat aut et aut. Sit mollitia non et ratione quia dolorem inventore. Unde rerum aut laudantium ut laudantium ut quod accusamus debitis. Et corporis omnis debitis minus necessitatibus error consequatur. Molestiae voluptatibus ad corporis non ipsam ea alias aut.,Saint Helena,Farrell, Harvey and Franecki,STORAGE,bccfacab-5d42-4e15-b0d9-4b8c8241780c
b8ebb60d-6639-436d-871d-1eab07fa4bfc,Handcrafted Steel Pants,8278,USD,,Tempora ex voluptas dolore sit nobis enim quos ducimus. Omnis qui deleniti et distinctio minus autem incidunt et aut. Qui ipsa eum et.,5,Error assumenda optio fuga. Possimus atque sint. Cum est neque sit impedit.,Puerto Rico,Goyette and Sons,OUT_OF_STOCK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
d548e7a3-3a4e-48d3-b883-494006edf626,Refined Plastic Table,4635,USD,https://s3.amazonaws.com/uifaces/faces/twitter/jodytaggart/128.jpg,Ut doloribus dolorum ducimus culpa. Beatae et qui consequatur aspernatur vel aut libero. Sint magni adipisci sed eveniet et illum at et. Expedita iure enim.,5,Praesentium tempora animi totam eos voluptatem amet exercitationem id. Omnis omnis est at. Et quo recusandae cupiditate. Corrupti repudiandae est dignissimos at sed dicta non in. Voluptatem magni pariatur dolor suscipit inventore nisi aperiam hic. Quia similique quaerat facilis eveniet vel pariatur velit odio dolores.,Lao People's Democratic Republic,Cole LLC,OK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
cfaba532-c55a-463e-93c4-c903aa87e999,Awesome Frozen Towels,3247,USD,https://s3.amazonaws.com/uifaces/faces/twitter/josecarlospsh/128.jpg,Est sequi qui qui ut. Sint quis sunt porro. Perspiciatis porro et. Amet voluptatem exercitationem.,4,Aut voluptatem reprehenderit beatae. Harum illo ratione officiis dolorem harum. Sapiente debitis accusamus iste dolor est dolorem mollitia neque dolores. Veritatis omnis ullam repellat officia. Accusamus doloremque voluptatem fugiat sunt rerum.,Nepal,Marvin - Moen,OUT_OF_STOCK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
f93a49a8-7875-410c-bd58-5b0d062f9723,Handmade Metal Cheese,4351,USD,https://s3.amazonaws.com/uifaces/faces/twitter/vladimirdevic/128.jpg,Omnis aspernatur sint aut molestiae. Rerum magni dolores numquam. Unde in rerum quam molestiae et hic. Aliquam quia ducimus adipisci. Aut est minus ex.,4,Qui et velit aspernatur voluptatem. Impedit sapiente doloribus eos. Omnis ut dolor.,Australia,Leannon, Schinner and Ondricka,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
3b7740dc-bad9-4cf8-93a8-bed03717c61c,Ergonomic Soft Fish,4294,USD,https://s3.amazonaws.com/uifaces/faces/twitter/buzzusborne/128.jpg,Placeat repellat culpa doloremque beatae. Qui qui quia qui deserunt sit. Est cumque at enim a voluptatem. Ratione voluptatem inventore. Ad cum earum voluptas a sed totam.,4,Provident est earum quis. Tenetur aspernatur deserunt accusamus. Numquam id reiciendis autem. Qui quod quia officiis at. Distinctio eveniet sapiente quasi aut. Excepturi blanditiis accusantium dolor fugit.,Comoros,Douglas - Shields,OK,0b99cf7c-7075-42a1-b01b-a2972209e64d
fb1c57ee-3daf-4d8c-8ef8-81d089732106,Gorgeous Soft Gloves,6085,USD,https://s3.amazonaws.com/uifaces/faces/twitter/davidhemphill/128.jpg,Dolorem nobis facilis laudantium atque. Laudantium voluptas consequuntur voluptas et qui excepturi nobis et ut. Nobis ducimus maiores. Excepturi natus eum.,1,Necessitatibus dolor natus tempora quidem. Molestias dolorem nobis non amet. Cupiditate velit id repellat qui natus. Vitae eveniet soluta. Qui quod dolor explicabo modi.,Kuwait,Klocko - Cruickshank,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
977b3d97-bdd0-4678-840d-024dd12e805d,Unbranded Cotton Fish,4585,USD,https://s3.amazonaws.com/uifaces/faces/twitter/nvkznemo/128.jpg,Incidunt aut et rem atque qui. Odit omnis autem ea omnis quas expedita. Ipsa aliquam qui quaerat quidem quia facilis beatae labore. Fugit ex assumenda et aperiam blanditiis placeat voluptas et quo. Qui eum exercitationem in rem dolorem odit amet harum.,1,Aut magni mollitia magnam optio voluptatem et corrupti eius. Perferendis architecto voluptatum quis molestiae voluptatem culpa. Et natus soluta voluptas.,Burkina Faso,Ankunding Inc,OK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
228174e3-0940-44bd-a7fe-a42df019027d,Handmade Frozen Pizza,8133,USD,https://s3.amazonaws.com/uifaces/faces/twitter/rweve/128.jpg,Itaque doloremque sint harum quae dicta qui sed. Magni quod modi cum consequatur sequi saepe. Ut maiores id sequi rerum nulla quia nisi recusandae. Eaque delectus corporis aut minus voluptates quo.,1,Error et fuga sit sed laudantium eum facere est maxime. Omnis nihil aut sit. Quis et consectetur. Necessitatibus quibusdam quo qui aut autem et hic. Deleniti quo necessitatibus.,Comoros,Collier, Abshire and Daniel,STORAGE,bccfacab-5d42-4e15-b0d9-4b8c8241780c
47fd8973-a842-4262-8569-0c94ac36af01,Unbranded Steel Chicken,1953,USD,https://s3.amazonaws.com/uifaces/faces/twitter/mbilderbach/128.jpg,Et earum est ex fugit molestiae. Cum et mollitia autem. Molestiae illo repellendus laboriosam in animi dolores vitae dolore id. Cupiditate ex non mollitia inventore corporis veniam. Doloribus deleniti architecto et natus temporibus aspernatur.,3,Dignissimos molestiae doloremque alias maiores. Autem in voluptates earum et sint fugiat officia ut dolorem. Consequatur quo nam adipisci ut iste quia doloribus. Quis eaque assumenda quis possimus est voluptates non. Autem eos et. Sed sunt maiores quos consequuntur ut sunt a.,Saudi Arabia,Streich - Brown,STORAGE,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
d0efafbf-998b-4cc2-972b-89fc2e23f338,Gorgeous Soft Soap,4326,USD,,Cumque molestias harum et. Est enim culpa enim aut mollitia. Quaerat cumque qui ut voluptatem rerum. Recusandae et a ut. Nobis vel quidem laboriosam dolor. Id libero ea iure voluptatem et.,1,Odio ad animi. Est id velit temporibus omnis aut sit consequatur corporis. Enim distinctio officiis voluptatem et quo voluptates laborum cumque sit. Dolores odit nobis quae vitae in numquam aut sit laborum. Voluptatum voluptatem velit et quae consequatur est eos. Et voluptatem et et repudiandae.,Gambia,Shanahan Group,OUT_OF_STOCK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
2a2af3c5-1056-44de-94b9-f47a8d82420c,Unbranded Cotton Mouse,3876,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/jcubic/128.jpg,Quae officia officia voluptatem doloremque perferendis mollitia quae. Porro aut in vel nesciunt quasi numquam praesentium omnis. Consequuntur quas aut tenetur et. Error ratione doloremque quod tenetur animi assumenda molestiae. A tempora voluptates recusandae modi quo ut iste.,4,Et vel ab mollitia asperiores. Consectetur suscipit explicabo natus aut quia odit molestiae et. Earum sed facilis minima dolorum fugit quam eligendi. Sunt pariatur quasi aliquid aut et commodi magni. Non suscipit eius nam sunt nulla.,Tonga,Dooley, Okuneva and Emard,OK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
7f194b52-7c7e-4d89-b6b3-f19754f9c5cf,Incredible Wooden Bacon,1480,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/2fockus/128.jpg,Delectus facere non sed. Ullam quam aliquam doloribus. Maiores est ex nam numquam dolores ipsa deleniti. Quibusdam corporis atque id ut ad blanditiis voluptates. Repellat et quasi velit nobis dolor magnam. Veritatis ut molestiae rerum accusantium quod.,1,Dolorem culpa corrupti esse at ad et officiis inventore. Optio laborum repudiandae. Nobis laborum qui eum. Consequatur autem delectus et.,Martinique,Kozey LLC,OK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
d6ea091c-bfab-460a-ad62-05c9de5abc50,Generic Concrete Soap,7390,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/webtanya/128.jpg,Eligendi quia aut aut. Commodi corrupti dolores sit qui neque consectetur nemo reiciendis. Laborum voluptates cupiditate alias sequi excepturi omnis provident natus veniam.,3,Voluptatibus et labore maiores voluptatem repellendus vitae aliquid. Unde unde consectetur et dolor id illum at ratione. Doloremque voluptatem et. At dolor libero qui omnis accusantium est.,Monaco,Ullrich, Ziemann and Barton,OK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
e882249c-d20c-45fa-84ff-2d85e3bd7a68,Awesome Granite Car,5397,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/robergd/128.jpg,Aliquam quis saepe ullam et temporibus omnis velit doloribus. Explicabo molestias necessitatibus fuga. Quia aut quo voluptas aspernatur illum tempora voluptatem nobis et. Excepturi maiores provident. Sint fugiat optio aut omnis veritatis harum soluta occaecati.,1,Aut possimus qui nihil. Sunt ut nostrum ex in. Harum ut ipsam.,Indonesia,Sanford, Senger and Dibbert,STORAGE,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
6be6a602-12f5-4b62-9b3e-e33f45fdd951,Handmade Soft Chair,1574,USD,,Blanditiis dolorem qui ea nemo beatae voluptatibus perferendis eos quibusdam. Et occaecati omnis ut. Debitis est ullam facilis in incidunt aut voluptates facilis.,2,Explicabo ipsa eos at. Excepturi dicta nemo enim commodi possimus minima. Minima asperiores atque qui.,Slovakia (Slovak Republic),Doyle and Sons,OUT_OF_STOCK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
5722461d-3bf2-4657-80e5-ff6db6019749,Refined Cotton Shirt,8881,USD,https://s3.amazonaws.com/uifaces/faces/twitter/flashmurphy/128.jpg,Voluptate rerum porro ab quia minus corrupti aut eum. Placeat sit officia numquam laudantium quia rem sed. Molestias nihil quo. Et id cupiditate dignissimos aperiam ea.,3,Cumque minima numquam. Est et sed reprehenderit in labore aliquam et. Dolor explicabo et eveniet eum quia est eos adipisci molestiae. Quo non explicabo aspernatur. Est odio doloribus quae nobis quis praesentium ut. Saepe ut reprehenderit non nobis ea saepe sunt veritatis inventore.,Peru,Johns - Kirlin,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
d38c2d66-a391-4c59-b4f5-566b6810ff79,Tasty Plastic Car,8381,USD,https://s3.amazonaws.com/uifaces/faces/twitter/bpartridge/128.jpg,Adipisci aut soluta fugiat ut eum debitis. Molestias dolorem dolorum nemo in illum. Deserunt officia quo. Consequuntur porro aspernatur. Ea et ut rerum aut culpa repellat.,3,Omnis nisi in sint blanditiis dolorum facilis molestiae aut. Aspernatur dignissimos vitae reprehenderit sed vero. Incidunt eum est. Est cum sunt fugiat modi aut. Ex minus et et aut velit odit blanditiis qui.,Romania,Dooley, Schaefer and Hahn,OUT_OF_STOCK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
22465933-b2df-4a6e-ae46-b75b9e3dcd75,Handmade Wooden Shirt,7076,USD,https://s3.amazonaws.com/uifaces/faces/twitter/mugukamil/128.jpg,Velit numquam rerum. Quaerat aut et qui ut. Dolorum rerum ut est non est eum. Eius voluptatibus ut laborum enim corrupti voluptate aspernatur et sapiente. Earum voluptatibus est et nihil quia iste debitis ullam. Enim saepe omnis laboriosam cumque facilis illo qui id impedit.,3,Modi dolor consequuntur quia porro porro. Voluptatem molestiae ipsum earum ad facere et velit voluptatem ea. Autem molestiae molestiae dolorum praesentium ut. Iste velit a. Quia consequatur vel et aut et et exercitationem dignissimos et.,Antigua and Barbuda,Howell, Effertz and Koss,OK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
f665bdf4-bf47-4d43-a39e-cc6a960315ba,Fantastic Wooden Chips,5872,USD,https://s3.amazonaws.com/uifaces/faces/twitter/marcoramires/128.jpg,Sit quia quod. Sit a rerum a. Eos enim sit animi velit sit consequatur ducimus aliquid odit. Quia sapiente in dolore nam facilis amet.,5,Natus reiciendis repellat id modi quaerat magni. At est voluptatem rerum aliquam sapiente suscipit omnis id. Dolores illum ipsa unde dolorum fugiat quisquam repudiandae ut. Aut id aut rerum odio.,Macedonia,Corwin Inc,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
03724ecd-da99-42f2-a38b-be40e2aec246,Practical Frozen Bacon,7251,USD,https://s3.amazonaws.com/uifaces/faces/twitter/jmillspaysbills/128.jpg,Ut optio consequatur modi earum. Dolore accusantium qui corporis. Dolor incidunt quam quia neque qui culpa. Quos vel fugit nulla unde sunt qui est voluptatem veniam. Molestiae nihil optio. Sunt doloribus ut ea repellat.,3,Sunt est alias magnam rerum est. Non ad ratione. Sapiente dolor et deserunt dolorum rerum dolorem sequi eveniet. Quidem laborum nulla maxime eveniet. Doloribus in et voluptatem ducimus.,Jamaica,VonRueden - D'Amore,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
038e5a58-9faa-424b-8e25-40a66eabac18,Handmade Steel Soap,3572,USD,https://s3.amazonaws.com/uifaces/faces/twitter/dgajjar/128.jpg,Aut perferendis molestiae unde eos iusto blanditiis occaecati pariatur. Nam est quos perferendis. Cum qui corporis vel itaque enim. Laboriosam ipsum temporibus aspernatur quis quo. Minus officia aliquam sed. Nobis accusantium perferendis quaerat maiores commodi.,1,Quasi fugiat expedita non qui laudantium sint quia. Consectetur est doloribus ut nam culpa aperiam. Impedit aut atque perspiciatis libero voluptas consequatur sed molestiae consectetur. Reprehenderit aut molestias hic mollitia sed soluta deserunt. Autem commodi dignissimos sit autem ut assumenda itaque eos cumque. Aut dolor in perferendis eligendi doloremque modi aut harum.,Georgia,Connelly and Sons,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
406d5151-eedb-4331-961b-42860c484241,Small Metal Shoes,6529,USD,https://s3.amazonaws.com/uifaces/faces/twitter/sachingawas/128.jpg,Ex velit deleniti. Error inventore voluptatem nesciunt delectus dolor repellat numquam iure. Aut recusandae quae minus quasi. Earum fuga fuga sed ratione eum.,2,Est voluptatibus optio dolore a voluptas itaque et nulla. Consequatur illum vero est mollitia et quis dolorum rerum. Corrupti cupiditate libero sunt vel ipsam aut non qui necessitatibus. Libero alias et ratione consectetur exercitationem.,French Southern Territories,Koss, Hintz and Rohan,OUT_OF_STOCK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
34d9b524-cdc8-4dbd-b88c-234dfcd2cbb3,Generic Fresh Sausages,6167,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/sovesove/128.jpg,Dolorum mollitia aperiam vel ex non quos ut. Consequatur magni minima cum eos ratione numquam tenetur et ducimus. Saepe similique est. Eaque harum sequi aut ea nihil harum praesentium. Iure fuga inventore voluptatem qui aut aut quis.,2,Et deleniti quibusdam sed nam. Placeat culpa aliquam corrupti ipsum quae consequatur. Nostrum magni animi iure. Suscipit cumque dolore et quia quam. Veritatis ea laboriosam labore quam provident porro numquam. Nihil dolor quos accusamus excepturi illum id deserunt qui minima.,Grenada,Hansen and Sons,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
9ee94b4c-f126-4250-8009-919f2638f5c3,Incredible Frozen Cheese,4518,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/nicklacke/128.jpg,Libero eum facilis. Non sed laboriosam dolor illo eos cupiditate. Sint dolorum eum quia.,5,Numquam quia quo. Alias quam unde ipsam expedita ea. Similique laboriosam quibusdam totam est consequatur beatae natus. Corporis et atque. Consectetur quidem assumenda autem quod ut. Asperiores maiores modi dolorem repellendus aut deleniti dolores veniam aut.,Maldives,Kunze - Fahey,STORAGE,0b99cf7c-7075-42a1-b01b-a2972209e64d
a3770000-c754-44a4-82f9-4cee5a7b5bff,Gorgeous Frozen Tuna,9992,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/sdidonato/128.jpg,Ab voluptas qui sunt et. Suscipit vitae ea necessitatibus autem aliquam temporibus magnam. Ea est praesentium vero eius quia. Quibusdam iusto deserunt adipisci. Ut quis rerum aut sit non.,2,Et voluptate eos dolores distinctio sed. Dolore excepturi nihil. Culpa nihil qui magnam et.,Macedonia,Stark and Sons,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
7ae0cc3b-f6d7-4998-996b-9e85a1774fbb,Sleek Frozen Chicken,3875,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/YoungCutlass/128.jpg,Debitis ad est architecto aliquid veritatis facere eos dolorum est. Recusandae dolor in aut magni reiciendis sed nemo. Qui ut id et voluptatum id odio voluptatem. Voluptatibus voluptas laborum. Possimus qui odit error praesentium velit est rem suscipit.,3,Reiciendis delectus illum officia quod accusamus. Sequi cum dolorem enim ut facilis voluptatem ipsum. Veritatis et est qui voluptatibus excepturi. Beatae alias voluptate maxime aut. Doloribus culpa nihil quas quam consectetur voluptas.,Uganda,Jast - Kozey,STORAGE,0b99cf7c-7075-42a1-b01b-a2972209e64d
8cc572b1-fc09-4ed5-aed1-6cc5be3d7bdc,Intelligent Steel Keyboard,4742,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/lu4sh1i/128.jpg,Beatae natus dolorum est illo. Illum asperiores et et et dolorem quasi magni cumque dolorum. Deserunt voluptatum commodi.,2,Dolorem pariatur consequatur omnis cupiditate omnis corrupti sed quas autem. Non repellendus optio magni ducimus quia non et. Suscipit consequatur ut sint sed itaque perspiciatis ut reiciendis quia.,Puerto Rico,Grant - Pagac,STORAGE,0b99cf7c-7075-42a1-b01b-a2972209e64d
82f95805-01ab-4590-8c31-b380c4a17327,Rustic Frozen Fish,9481,EUR,https://s3.amazonaws.com/uifaces/faces/twitter/belyaev_rs/128.jpg,Temporibus molestiae rerum vel saepe. Molestiae perspiciatis molestias enim enim. Officia est autem fugit. Ut est mollitia non iure. Optio consequatur id.,3,Repellendus debitis asperiores quia possimus nihil et quos rerum voluptates. Rerum quaerat libero eligendi. Commodi omnis natus accusantium. Enim aspernatur officia recusandae ut.,Cayman Islands,Bogan Group,OK,0b99cf7c-7075-42a1-b01b-a2972209e64d
7faf3c39-bb65-4187-b17e-0d30ffaf530d,Generic Soft Keyboard,5459,USD,https://s3.amazonaws.com/uifaces/faces/twitter/mahmoudmetwally/128.jpg,Sed qui aliquid quam ab. Tempora consequuntur dolorem perspiciatis expedita vel facilis quos sunt. Et consequatur ea nobis et eum dolores deserunt. Itaque error quam est repellat dolorem ut reprehenderit.,5,Officia labore ut voluptas nisi. Est tempora minima non sunt molestias animi eius. Quasi et maxime dolorem ab qui nihil aut incidunt nihil. Non beatae est. Sunt consequatur soluta. Veritatis consequatur excepturi est voluptas quia laboriosam magni quos.,Somalia,Dare Group,OK,1fd20164-0406-47f4-b6a9-a9894ba7fe04
